DEPTH_MD,CALI,RSHA,RMED,RDEP,RHOB,GR,NPHI,PEF,DTC,SP,BS,ROP,DRHO,FACIES
752.5071995,13.68862057,,1.270849228,1.305550098,,119.5812988,,,155.2465973,,9.875,31.67440605,0.01457817,1
752.6591995,13.7155304,,1.306032777,1.311124563,,126.0484238,,,154.2350006,,9.875,31.97014618,0.014117707,1
752.8111995,13.62666512,,1.289934754,1.260948181,,130.9103088,,,154.4506683,,9.875,32.084198,0.017903581,1
752.9631995,13.56082344,,1.286803484,1.225504875,,129.1208191,,,154.2092896,,9.875,33.26636505,0.030798657,1
753.1151995,13.30206108,,1.222739935,1.154527068,,125.5106812,,,151.731842,,9.875,34.25026321,0.042693913,1
753.2671995,12.94861317,,1.251205802,1.190096855,,126.5553589,,,151.1490936,,9.875,32.79160309,0.048051029,1
753.4191995,12.96287918,,1.355041146,1.304591775,,126.5654144,,,150.9649963,,9.875,33.39202881,0.051375538,1
753.5711995,12.94809246,,1.382966638,1.335226417,,119.6087952,,,148.3839264,,9.875,33.46789932,0.053034261,1
753.7231995,12.96572399,,1.360699892,1.301856756,,114.4236069,,,147.7772522,,9.875,31.21552086,0.042907953,1
753.8751995,12.89535713,,1.34947753,1.277873397,,117.2405472,,,148.1019135,,9.875,30.66875458,0.033248972,1
754.0271995,12.47660732,,1.380569935,1.294994831,,119.3659058,,,145.0095062,,9.875,33.1671257,0.029601162,1
754.1791995,12.52147579,,1.412025809,1.315972209,2.079341412,115.5620346,0.495291382,5.906583786,143.3384399,,9.875,34.80411911,0.032363605,1
754.3311995,12.63061237,,1.398117065,1.315343738,2.077192307,113.6192703,0.501820386,6.384550571,143.4111176,,9.875,34.40889359,0.03995318,1
754.4831995,12.72654915,,1.394452572,1.323452592,2.076250792,116.7014389,0.522004664,7.069181919,143.3141327,,9.875,32.57663345,0.05456255,1
754.6351995,12.86077404,,1.415386558,1.336856365,2.078405142,118.5329132,0.546147406,7.836966515,143.6674957,,9.875,32.23996735,0.072767481,1
754.7871995,12.90478134,,1.389204145,1.309308291,2.079669476,119.1139908,0.558983028,7.969746113,145.1454468,,9.875,34.66027451,0.074598879,1
754.9391995,13.00440598,,1.389380336,1.297233343,2.069258452,120.5246964,0.544957221,7.563258171,146.3134613,,9.875,33.71138382,0.061065476,1
755.0911995,12.98226357,,1.334650159,1.251341701,2.066427231,120.6414185,0.530877292,7.513497829,144.9431,,9.875,32.26158905,0.055119712,1
755.2431995,13.00235939,,1.282874703,1.206249356,2.065396071,123.6246567,0.530764818,7.303298473,143.470993,,9.875,32.79020691,0.049780823,1
755.3951995,13.01881886,,1.253521919,1.17323935,2.069549322,129.5900574,0.527338326,7.048436642,142.6577606,,9.875,29.89995194,0.048280407,1
755.5471995,13.03735924,,1.233839154,1.149413467,2.075083971,130.5913849,0.505417764,6.641294956,144.0952301,,9.875,28.18645668,0.043735307,1
755.6991995,13.02655506,,1.271003127,1.172020674,2.08028841,131.5927124,0.499839723,6.626860619,146.4175568,,9.875,27.85006142,0.044436641,1
755.8511995,13.05930138,,1.223440886,1.133805871,2.08746624,132.5940552,0.49496302,6.442634583,146.2539215,,9.875,26.5992775,0.043100745,1
756.0031995,13.34393406,,1.139000893,1.087031841,2.089176893,133.595398,0.510683715,6.183163166,146.0644074,,10.66104221,31.7154789,0.037146345,1
756.1551995,13.31658649,,1.070234299,1.076873779,2.083912849,134.5967255,0.506894469,6.198068142,145.5045319,,12.25000095,42.98748016,0.033737674,1
756.3071995,12.90694523,,1.106739163,1.114982843,2.074231863,135.598053,0.519481421,6.262301922,144.6661682,,12.25000095,32.38456726,0.032386869,1
756.4591995,12.9151144,,1.144590974,1.149900675,2.063935518,136.5993958,0.512319446,6.149484158,143.7158508,,12.25000095,21.79084206,0.027957927,1
756.6111995,12.7382822,,1.150552034,1.157959938,2.057776451,137.6007233,0.505722165,5.848432064,141.3356171,,12.25000095,18.18874931,0.020568302,1
756.7631995,12.57992554,,1.16307354,1.174407005,2.055423021,138.6020508,0.480550975,5.533093453,139.6529694,,12.25000095,16.49562836,0.016052961,1
756.9151995,12.57170296,,1.321390986,1.344337463,2.061280012,139.6033936,0.485274524,5.473366261,140.3600769,,12.25000095,15.48418713,0.015530459,1
757.0671995,12.4824028,,1.389960766,1.424581647,2.076134443,139.8297882,0.508493424,5.390925884,142.407074,,12.25000095,14.57324219,0.020360708,1
757.2191995,12.40800095,,1.397496581,1.424935222,2.101912975,139.5346222,0.529873788,5.302848339,142.2440338,,12.25000095,14.66837406,0.025421988,1
757.3711995,12.33630276,,1.394104362,1.408124328,2.119642735,141.7480316,0.522827983,5.484152317,140.1362457,,12.25000095,14.68814945,0.034259949,1
757.5231995,12.41053391,,1.362905622,1.366842389,2.133555174,142.9799957,0.510989368,5.62210989,141.2144318,,12.25000095,14.17439652,0.041928824,1
757.6751995,12.59984684,,1.356498599,1.358297825,2.135596991,142.6873779,0.476675749,5.733574867,142.469223,,12.25000095,14.64482403,0.045049265,1
757.8271995,12.38396645,,1.323680878,1.333978534,2.131388664,142.7619934,0.469810277,5.496090412,143.7241516,,12.25000095,15.48799038,0.040901516,1
757.9791995,12.51094055,,1.328421116,1.349803329,2.124236822,142.4260101,0.476655215,5.134836197,144.9787903,,12.25000095,17.1369381,0.029154202,1
758.1311995,12.44435978,,1.345257759,1.372243643,2.124956369,140.3855286,0.48969835,4.781723023,146.1052856,,12.25000095,18.44883347,0.021724302,1
758.2831995,12.19449997,,1.318509698,1.349083304,2.129754543,136.3604431,0.472561151,4.654931068,145.0749512,,12.25000095,19.05292702,0.0205658,1
758.4351995,12.27501106,,1.370318174,1.39271605,2.127236605,132.8106995,0.455096215,4.626326561,141.5310669,,12.25000095,18.24468613,0.022075011,1
758.5871995,12.52327347,,1.442340612,1.454712629,2.117812872,131.1629334,0.463729352,4.693581104,143.9276428,,12.25000095,17.55698967,0.022314047,1
758.7391995,12.59246826,,1.432854176,1.450853109,2.105504513,131.0041962,0.470914006,4.807283402,148.0437164,,12.25000095,17.71066284,0.020769894,1
758.8911995,12.47825241,,1.47303772,1.493261933,2.099638939,133.178421,0.468688697,5.174303055,149.5530853,,12.25000095,18.64455032,0.022293955,1
759.0431995,12.48323536,,1.520730376,1.536380529,2.096977472,133.7624054,0.451471955,5.305080414,150.4824371,,12.25000095,19.22765732,0.023738558,1
759.1951995,12.32576656,,1.472396016,1.489225507,2.096139193,131.6994934,0.448855043,5.179635048,150.1840973,,12.25000095,17.73387146,0.020007366,1
759.3471995,12.26448917,,1.430580258,1.447288036,2.10080123,132.4294586,0.450853229,4.892067909,148.4536438,,12.25000095,17.77592659,0.017755786,1
759.4991995,12.1837492,,1.420342326,1.443950415,2.101010084,136.4440918,0.460091054,4.657327175,148.5038147,,12.25000095,19.32790756,0.014125534,1
759.6511995,12.2752142,,1.384839654,1.410960436,2.116169453,140.6937408,0.475683212,4.39477396,151.9425812,,12.25000095,19.33514977,0.014814837,1
759.8031995,12.15563679,,1.424538255,1.437328577,2.130315304,141.6094666,0.488030821,4.064715862,149.3069916,,12.25000095,19.21979332,0.009232484,1
759.9551995,12.14439392,,1.461158276,1.460042119,2.144126415,140.1179352,0.487829268,4.10129261,151.6654968,,12.25000095,20.35123444,0.009495077,1
760.1071995,12.14982224,,1.44865942,1.466596723,2.1540308,140.3179016,0.462935537,4.339333057,152.7491913,,12.25000095,22.56274414,0.012757259,1
760.2591995,12.20012665,,1.527137876,1.559412241,2.158584356,140.8769989,0.42480889,4.793794632,153.6743774,,12.25000095,22.27929688,0.024544787,1
760.4111995,12.22557354,,1.58139503,1.607592464,2.161618948,140.5208283,0.422947407,4.977436066,154.348053,,12.25000095,20.49002075,0.029147396,1
760.5631995,12.22189808,,1.650342345,1.65720582,2.1468153,140.6523743,0.426099122,5.117236137,154.8173065,,12.25000095,18.04201889,0.027466739,1
760.7151995,12.21222305,,1.557102203,1.563010812,2.1276896,139.4708862,0.434932292,5.335237503,155.1331024,,12.25000095,18.63805199,0.024248254,1
760.8671995,12.27540684,,1.395139337,1.419677019,2.11383915,136.3406372,0.432478219,5.58987236,154.1490173,,12.25000095,18.34064293,0.026363758,1
761.0191995,12.35184193,,1.399778128,1.426855922,2.105480671,137.2698822,0.443028659,5.796107292,152.9343414,,12.25000095,16.48506355,0.029309295,1
761.1711995,12.35249233,,1.624563456,1.604826808,2.104534864,139.6463623,0.451072127,5.750911713,155.9715881,,12.25000095,17.07119751,0.031199999,1
761.3231995,12.35066986,,1.530144692,1.517265916,2.104367495,135.9889679,0.466345072,5.649959564,149.4915619,,12.25000095,17.29864121,0.031008877,1
761.4751995,12.46270084,,1.470854163,1.470674634,2.108998776,134.5567322,0.462952584,5.604179382,148.4696655,,12.25000095,17.38444328,0.031062344,1
761.6271995,12.30346584,,1.44047308,1.465185762,2.117006779,135.0168152,0.468913376,5.717750549,147.3572388,,12.25000095,17.79371262,0.033574231,1
761.7791995,12.2076025,,1.393067241,1.418568134,2.117276192,136.5435486,0.455541104,5.824197292,145.022522,,12.25000095,22.41160774,0.035493717,1
761.9311995,12.35904312,,1.362278223,1.38279295,2.117146254,138.1285553,0.445927531,5.771048069,146.6857758,,12.25000095,23.15231133,0.036542792,1
762.0831995,12.39893627,,1.317600489,1.333520532,2.111214876,137.5528717,0.439774096,5.566888809,147.6655426,,12.25000095,24.19960785,0.030605545,1
762.2351995,12.42523193,,1.311757326,1.334712267,2.117486,137.1930542,0.43386361,5.374341488,148.0082092,,12.25000095,26.42993927,0.025335852,1
762.3871995,12.387887,,1.331351876,1.354332805,2.129974604,136.5300598,0.440901488,5.461569786,147.9070129,,12.25000095,27.66212654,0.028060399,1
762.5391995,12.30774212,,1.325336576,1.352371931,2.142127991,132.4860382,0.431112588,5.560768127,146.0691528,,12.25000095,29.34231949,0.03232057,1
762.6911995,12.30347443,,1.249865055,1.277041435,2.149683476,129.7918091,0.42444405,5.728479385,145.9632263,,12.25000095,30.43069267,0.037733454,1
762.8431995,12.37295532,,1.251909137,1.267733574,2.145044327,130.5634308,0.414315969,6.024347782,145.8153381,,12.25000095,31.16867828,0.04326497,1
762.9951995,12.42115688,,1.297030926,1.314116478,2.137537718,129.913208,0.440952212,6.206693173,145.3233337,,12.25000095,31.94294167,0.050492972,1
763.1471995,12.43842411,,1.313291073,1.329604864,2.131531,128.9047241,0.452310711,6.405092239,145.4455261,,12.25000095,34.3457489,0.051254716,1
763.2991995,12.46162987,,1.271692395,1.290389061,2.12736249,129.6687775,0.461217105,6.174478054,146.8798676,,12.25000095,34.51462936,0.04221461,1
763.4511995,12.43888569,,1.27123785,1.293057919,2.127467156,132.4017487,0.465448439,6.069539547,148.3098755,,12.25000095,35.58465195,0.035328627,1
763.6031995,12.42682266,,1.261374474,1.283055544,2.143088102,136.3815765,0.471271306,5.7895751,149.0747681,,12.25000095,36.6948204,0.03865993,1
763.7551995,12.28156471,,1.27798903,1.298730135,2.158130407,137.4982147,0.472679973,5.727740288,148.1704712,,12.25000095,36.9001236,0.040595159,1
763.9071995,12.29424477,,1.326537013,1.345893979,2.181186199,135.7140198,0.453573495,5.731796265,147.2939911,,12.25000095,38.72301483,0.04851117,1
764.0591995,12.30088425,,1.317917705,1.331062913,2.176402807,135.5135803,0.469102204,5.87325716,145.401474,,12.25000095,37.88931274,0.051184785,1
764.2111995,12.28372097,,1.301364183,1.309439898,2.167631149,136.6329804,0.486057907,5.698081017,139.6813507,,12.25000095,39.10393143,0.043116618,1
764.3631995,12.29330349,,1.262283325,1.272787452,2.155709267,137.1122894,0.477567136,5.314768791,140.9118042,,12.25000095,40.19758606,0.034072422,1
764.5151995,12.30739594,,1.309468031,1.307102919,2.158894062,137.6127472,0.471428394,5.050559998,139.9671478,,12.25000095,39.41440201,0.026026467,1
764.6671995,12.26251507,,1.351067066,1.337583661,2.167721272,136.4573822,0.476935178,5.059560299,136.8543091,,12.25000095,37.99045181,0.026044233,1
764.8191995,12.23310375,,1.36168468,1.366124868,2.17940402,133.5746002,0.49792847,5.154501915,134.9849243,,12.25000095,35.30374527,0.028296227,1
764.9711995,12.24297333,,1.348437429,1.363575935,2.181833744,131.1235962,0.488985598,5.000723839,137.4182282,,12.25000095,34.36759567,0.032308973,1
765.1231995,12.27174473,,1.306471944,1.319231153,2.199124336,132.0496521,0.473243862,4.764801979,137.4131165,,12.25000095,32.33041382,0.035389848,1
765.2751995,12.27192116,,1.298795581,1.314599156,2.204398632,136.2578125,0.453433096,4.771892548,138.156311,,12.25000095,30.61598015,0.033773739,1
765.4271995,12.27367783,,1.301432014,1.326015234,2.188246965,137.921463,0.4353728,5.029676914,140.83992,,12.25000095,28.22909546,0.040317256,1
765.5791995,12.25572586,,1.30286932,1.327896714,2.163935185,139.9683533,0.424569249,5.059353352,139.4232178,,12.25000095,26.90507698,0.027150985,1
765.7311995,12.23627853,,1.321457386,1.346140742,2.143121958,143.5075073,0.431136161,4.999138832,134.814743,,12.25000095,25.53471184,0.014609126,1
765.8831995,12.25379944,,1.343404174,1.354610682,2.160668373,140.7413483,0.470972329,5.194931507,133.8376312,,12.25000095,25.25488663,0.025054365,1
766.0351995,12.26514435,,1.329511285,1.351496697,2.181678772,134.9791107,0.47135371,5.208212853,133.7251434,,12.25000095,25.18428993,0.033118207,1
766.1871995,12.26795387,,1.304985881,1.326043487,2.212355375,134.0852814,0.474433363,5.099508286,132.8592377,,12.25000095,25.04719544,0.044969615,1
766.3391995,12.2145834,,1.331851959,1.354575038,2.217789412,134.8816223,0.460430384,5.002671719,132.3764038,,12.25000095,24.97933006,0.048986912,1
766.4911995,12.22965908,,1.335044026,1.346318007,2.184957743,131.8347473,0.457345158,5.042686462,133.4063568,,12.25000095,24.21983337,0.036714315,1
766.6431995,12.23825645,,1.347828031,1.373346686,2.145582438,128.5714874,0.439005315,5.035825253,131.8597565,,12.25000095,23.77613258,0.022373665,1
766.7951995,12.24150181,,1.345119119,1.373839974,2.135061741,128.4228363,0.439177245,4.760281563,131.1392059,,12.25000095,23.68487167,0.010463598,1
766.9471995,12.21286964,,1.351555944,1.375007272,2.149553537,130.386673,0.43668592,4.304211617,133.8311615,,12.25000095,23.74973869,0.006029132,1
767.0991995,12.20933914,,1.361976147,1.387264609,2.17510128,135.1707916,0.458316565,3.967405081,134.7340393,,12.25000095,23.40883255,0.005836437,1
